Generation	Inchi	Smiles	Molecular Weight	Molecular Formula	No. Carbons	No. Hydrogens	No. Oxygens	cLogP	cLogS	H-Acceptors	H-Donors	Polar Surface Area	Druglikeness
G4	ZGAWPUBLHOZZRK	C(C(CO)=O)(C(CO)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.6408	0.315	5	3	94.83	-3.167
G4	YMBCRDCIWCIATR	C(C(C(C)O)=O)(C(CO)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.2815	-0.063	5	3	94.83	-4.619
G4	IEOQMXFEVJVZEP	C(C(C(CN)O)=O)(C(C)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-4.5415
G4	VKFKMMIZZDGWHL	C(C(C(C(CO)N)O)=O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-4.903
G4	DUEDDDYTTVKSHS	C(C(C(CO)(CO)O)=O)=O	148.037173356	C5H8O5	5	8	5.0	-2.8006	0.42	5	3	94.83	-3.2607
G4	OWCKJYPMNQGBFZ	C(C(C(CO)(CN)O)=O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.1984	0.344	5	3	100.62	-1.7421
G4	KECIBUDYHBQAMP	C(C(C(C(CO)O)N)=O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-3.8983
G4	WVGSTMCUPLPHKO	C(CO)(C(C(CO)=O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.6408	0.315	5	3	94.83	1.3098
G4	VLORFYJTOOVTFQ	C(C(C(C(CO)O)=O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.8219	0.151	5	3	94.83	-2.1903
G4	JSKXZLIQTOABTI	C(CO)(C(C(CN)=O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.0386	0.239	5	3	100.62	1.3445
G4	KSJUAZMUTOCPNR	C(CO)(C(C(CO)=O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-3.0386	0.239	5	3	100.62	-1.4505
G4	GGBJNHOTIVFEIO	C(C(C(C(CO)O)=O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-4.1508
G4	SLYYKWZWTCGKKY	C(C(C(CO)=O)(CO)N)=O	147.053157768	C5H9NO4	5	9	4.0	-3.1984	0.344	5	3	100.62	-3.8154
G4	CJILUOFXEWSEGK	C(C(C=O)(C(CN)O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.3795	0.18	5	3	100.62	-2.4379
G4	SCTSSPYFZARTGD	C(C(C=O)(C(CO)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-3.3795	0.18	5	3	100.62	-2.5861
G4	CODPBKJMVNZFKR	C(C(C(CO)O)=O)(O)=O	134.021523292	C4H6O5	4	6	5.0	-2.3918	0.255	5	3	94.83	-7.1315
G4	LYYZNPMBMSGGRC	C(C(C(CN)O)=O)(O)=O	133.037507704	C4H7NO4	4	7	4.0	-4.5164	0.179	5	3	100.62	-7.0722
G4	NQIYYKUBXCZNOW	C(C(C(CO)=O)(CO)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.8006	0.42	5	3	94.83	-0.63109
G4	IJIKBAWNFHZICR	C(C(C(CN)=O)(CO)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.1984	0.344	5	3	100.62	-1.7421
G4	ZUYFEYYDOCZZDD	C(C(C=O)(CO)O)(O)=O	134.021523292	C4H6O5	4	6	5.0	-2.5516	0.36	5	3	94.83	-1.6395
G4	NFWRNJCBKVKVAT	C(C(C=O)(C(CO)N)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.3795	0.18	5	3	100.62	-6.0137
G4	CHBYLZYSTRYJMM	C(C(C(CO)=O)(CN)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.1984	0.344	5	3	100.62	-0.71684
G4	YISRPXDHUJCRAD	C(C(C=O)(C(CO)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-2.9817	0.256	5	3	94.83	-2.7146
G4	CGIVHSMOEAEFQI	C(C(C(C(C=O)O)O)O)=O	148.037173356	C5H8O5	5	8	5.0	-3.003	-0.013	5	3	94.83	-3.095
G4	YKLUZKKQUOWUTN	C(C(C(C(CN)O)=O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-2.1061
G4	JCFVRBHISSFDBU	C(C(C(C(C=O)O)N)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.4008	-0.089	5	3	100.62	-2.1686
G4	ZOHAVORAUGWZSO	C(C(C(C(CO)O)=O)(C)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4413	0.042	5	3	94.83	-2.2893
G4	NLZFLSYUZGHIRV	C(C(C)(C(C(C=O)O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.6224	-0.122	5	3	94.83	-2.1861
G4	TXOVMBDXFHTOKH	C(C(CO)O)(C(C(C)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.2815	-0.063	5	3	94.83	-0.28199
G4	PLFONWSYZWJLGP	C(C(C)O)(C(C(CO)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.2815	-0.063	5	3	94.83	0.39057
G4	KXUWLQVMCRIKIU	C(C(CO)O)(C(C)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.6829	-0.141	4	3	77.76	-0.76205
G4	WDRISBUVHBMJEF	C(C(C(C(C)O)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.864	-0.305	4	3	77.76	-3.4155
G4	UCLAXLMTPFNPGE	C(C(C(CO)O)O)(C(C)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.2503	-0.012	5	4	97.99	-0.85732
G4	QZNPNKJXABGCRC	C(CO)(C(C(C(C)O)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.2503	-0.012	5	4	97.99	0.83055
G4	YXVCGHWXQOIPMV	C(C(C(C(CN)O)=O)(C)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-2.2055
G4	PCTWEWSFNHMBBT	C(C(C)(C(C(C=O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0202	-0.198	5	3	100.62	-3.9875
G4	KFPHBTRJOUDHES	C(C(CN)O)(C(C(C)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-0.21873
G4	IPTQYDMFVRDNRC	C(C(C)O)(C(C(CN)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-0.4864
G4	MEFFHISDEHXYIV	C(C(C(C(C(C)=O)O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8604	-0.303	5	3	100.62	-1.0901
G4	NPPXZIWPHGALBH	C(C(C)O)(C(C(CO)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-2.0301
G4	HZSOUUXSRHAEDG	C(C(C)O)(C(CN)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-0.68504
G4	BATBMMKAVJEJIM	C(C(C(C(C)O)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.2618	-0.381	4	3	83.55	-4.7357
G4	MLTBJGHOBROWDB	C(CO)(C(C(C(C)O)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6481	-0.088	5	4	103.78	-0.91457
G4	KJOLWUAKJKYXOQ	C(C(C(C(CCO)O)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.2595
G4	BIXJVDYFZWNGRG	C(C(C(CC(CN)O)O)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.315
G4	UXZSOAYTCMPTKU	C(CO)(C(C(CO)N)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.0074	0.29	5	4	103.78	-1.5683
G4	IJJWBDSWVOTFHB	C(CO)(C(CO)(CN)O)=O	149.068807832	C5H11NO4	5	11	4.0	-2.9861	0.559	5	4	103.78	1.6645
G4	FFGRCDATDYZZRM	C(C(C(CO)=O)(CCO)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3462	0.15	5	3	94.83	-3.1235
G4	RWEGJCQFZKJRNT	C(CCO)(C(C(CO)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1864	0.045	5	3	94.83	-0.24532
G4	KQLFTMYZWPHWPS	C(C(C(C(CCO)O)=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3675	-0.119	5	3	94.83	-3.2446
G4	IIVQAABKLUTFMY	C(C(CC(C(CO)=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3675	-0.119	5	3	94.83	-1.503
G4	SJBUHQRXFGPPFF	C(CO)(C(CO)(CC=O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3462	0.15	5	3	94.83	-3.0521
G4	LZWSFTUENIWOJY	C(C(C(CC(CO)O)O)=O)=O	162.05282342	C6H10O5	6	10	5.0	-2.3675	-0.119	5	3	94.83	-5.906
G4	FLVQRBDCAOSTSY	C(C(C(C(C)O)=O)(CO)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-5.1423
G4	SQLXNBIMKPWGCT	C(C(C(CO)(C(C)O)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.4101	0.093	5	4	97.99	-2.9011
G4	QKOYBJMAYHNIPJ	C(C(C(C(C)O)=O)(CN)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-2.6044
G4	YPUNWNNUNNMYPJ	C(C(C(C(C)O)=O)(CO)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.4413	0.042	5	3	94.83	-2.6723
G4	VBNDEWUYSZWWSR	C(C(C(C(C)O)=O)N)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.1571	-0.199	5	3	100.62	-7.9467
G4	BUYKCRWJJVJCBA	C(C(C(C(C)O)=O)O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-2.0325	-0.123	5	3	94.83	-1.2085
G4	FZWXNVBNIUHICE	C(C(CC(C(CO)=O)O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-1.3913
G4	JVFNKFJEKRIBEO	C(C(CO)O)(CC(CO)=O)=O	162.05282342	C6H10O5	6	10	5.0	-2.1864	0.045	5	3	94.83	-7.1275
G4	NHQWKOMFPWCOQG	C(C(CO)(CC(C=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.5273	-0.014	5	3	94.83	-6.5149
G4	YAYJXHJKCGUDTE	C(C(C(CCO)O)=O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-1.9374	-0.015	5	3	94.83	-8.2266
G4	OOILVYWNILFUFQ	C(CC(C(CO)=O)O)(O)=O	148.037173356	C5H8O5	5	8	5.0	-1.9374	-0.015	5	3	94.83	2.5542
G4	ZJPIRKUSILZFRS	C(C(C(C(CO)N)=O)O)=O	147.053157768	C5H9NO4	5	9	4.0	-3.2197	0.075	5	3	100.62	-7.4066
G4	MZSCOGUTKINKMW	C(C(C(C(C=O)O)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-3.4008	-0.089	5	3	100.62	-1.9614
G4	DHTLDIAGEBDQCB	C(CC(C(C(CO)N)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-6.5311
G4	YQOAGZDDQRDYOZ	C(C(C(C(CO)N)=O)(C)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-7.6268
G4	FZBAYGYQXVLQAZ	C(C(C)(C(C(C=O)N)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-3.0202	-0.198	5	3	100.62	-1.3032
G4	XYZBSEKWTURRJA	C(C(CO)N)(C(C(C)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	-5.5245
G4	QGBOPSNKMRUVJT	C(C(C)N)(C(C(CO)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.6793	-0.139	5	3	100.62	0.72863
G4	KRBPZPBDRDYAJA	C(C(C)O)(C(CO)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-6.0852
G4	GAYFWCNPEWYWSI	C(C(C(C(C)O)O)N)=O	133.073893212	C5H11NO3	5	11	3.0	-2.2618	-0.381	4	3	83.55	-2.3623
G4	YRKOZKYHOMZAPW	C(C(C)O)(C(C(CO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6481	-0.088	5	4	103.78	-2.3684
G4	YCUMFSIXMVJFSE	C(CO)(C(C(C(C)O)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6481	-0.088	5	4	103.78	-1.1999
G4	YZOFDMOTCMQCDI	C(C(C(CN)=O)(CCO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.744	0.074	5	3	100.62	-4.1062
G4	TWFHIZFWGIYXLI	C(CCO)(C(C(CN)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-1.1814
G4	CWMKSPUMOZECES	C(C(C(C(CCO)N)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-7.3126
G4	IWQVOQJITVWGNM	C(C(CC(C(CN)=O)O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-2.365
G4	FQEIXDZDGYVPNN	C(CN)(C(CC(CO)=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-0.88726
G4	YTIXTEOQCGEQRV	C(CN)(C(CO)(CC=O)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.744	0.074	5	3	100.62	-4.0935
G4	QQXFGEUJKYXWND	C(CC(C(C(CO)O)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.3195
G4	AKPTYEPQBXADSU	C(C(C(CC(CO)O)N)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-9.7904
G4	OZBYPDXPQFCNDR	C(C(C(CO)(C(C)O)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8079	0.017	5	4	103.78	-2.8993
G4	YXNNZMLBSMEPQL	C(C(C(C(C)N)=O)(CO)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.8391	-0.034	5	3	100.62	-2.2904
G4	JSXWYXUFEVHJCB	C(C(C(C(C)N)=O)O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.1571	-0.199	5	3	100.62	-0.82617
G4	NYUCQZKJTPTIPO	C(C(CO)O)(CC(CN)=O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.5842	-0.031	5	3	100.62	-4.7904
G4	KKYLFHXPUXAHIL	C(C(CC(C(CO)=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.7653	-0.195	5	3	100.62	-5.7325
G4	RESFMKKQFQIYKI	C(C(CO)(CC(C=O)N)O)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9251	-0.09	5	3	100.62	-6.6796
G4	LAERWNCEWVNTAM	C(C(CO)C(C(CO)=O)N)=O	161.068807832	C6H11NO4	6	11	4.0	-2.9063	0.023	5	3	100.62	-3.9355
G4	UKHOPMFYEPCLKG	C(C(CC(C(O)=O)O)N)=O	147.053157768	C5H9NO4	5	9	4.0	-4.2431	-0.255	5	3	100.62	-5.3592
G4	PRDBLROJSGYZNA	C(C(C(CCO)N)=O)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.062	-0.091	5	3	100.62	-12.526
G4	MERBDGVVDHAOBV	C(CC(C(CO)=O)N)(O)=O	147.053157768	C5H9NO4	5	9	4.0	-4.062	-0.091	5	3	100.62	-2.8357
G4	HJOVMEHWPREARA	C(CC(C(CO)N)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9544	-0.058	4	4	86.71	-4.6035
G4	YWOSEGJOKUFSFX	C(CC(C(C(CN)O)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5218	0.071	5	5	106.94	-1.9717
G4	KBGYVFRUGCINGQ	C(C(C(C(CCO)O)N)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5218	0.071	5	5	106.94	-1.3155
G4	QGMQORSDHRLSCY	C(C(C(CO)C(C=O)O)O)=O	162.05282342	C6H10O5	6	10	5.0	-2.6896	-0.065	5	3	94.83	-3.2142
G4	WCIUPRYBQKMARP	C(C(CO)(CCO)O)O	136.073558864	C5H12O4	5	12	4.0	-1.5353	0.287	4	4	80.92	-6.8675
G4	VPMUIZYPLNVWTE	C(C(C(CO)(CCO)O)O)O	166.084123548	C6H14O5	6	14	5.0	-2.1027	0.416	5	5	101.15	-4.9426
G4	LEGAEPXVEOZWAV	C(C(CN)(CCO)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9331	0.211	4	4	86.71	-5.34
G4	JEWCETZVPXCZRZ	C(C(C(CN)(CCO)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5005	0.34	5	5	106.94	-1.782
G4	ZMDOEGMPWIYODK	C(C(CO)(C(CCO)O)O)O	166.084123548	C6H14O5	6	14	5.0	-2.1027	0.416	5	5	101.15	-3.1953
G4	MIIOVCHDFOXZQH	C(C(C)(C(CO)C(C=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.309	-0.174	5	3	94.83	-3.1448
G4	ZNYCFZXSBHJYCU	C(C(C(CO)C(C(C)=O)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1492	-0.279	5	3	94.83	-1.9475
G4	QQQYJBCVIVEOLU	C(C(CCO)(CCO)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.2932	-0.198	4	3	77.76	-5.5188
G4	HQDHQHUBDQPVEQ	C(C(CCO)O)(CCO)=O	148.073558864	C6H12O4	6	12	4.0	-1.1334	-0.303	4	3	77.76	-0.89467
G4	KEVKAFGTJCAQHQ	C(C(C(CO)C(C)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.5506	-0.357	4	3	77.76	-4.0215
G4	BAHLSDBISJVHNS	C(C(CC(CCO)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3145	-0.467	4	3	77.76	-5.501
G4	HCIUECWWDXNPRU	C(C(C(C)(CCO)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3883	-0.306	4	3	77.76	-3.7874
G4	JOADFXKSAAEFPX	C(CC(C(CN)O)O)O	135.089543276	C5H13NO3	5	13	3.0	-1.9544	-0.058	4	4	86.71	-2.0133
G4	SGQLHVXESGJVBC	C(CC(C(C(CO)N)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5218	0.071	5	5	106.94	-4.4169
G4	ZDAWZDFBPUUDAY	C(C(C(CCO)O)O)O	136.073558864	C5H12O4	5	12	4.0	-1.5566	0.018	4	4	80.92	-2.2344
G4	LWWIYCLYWKAKRR	C(C(C(C(CCO)O)O)O)O	166.084123548	C6H14O5	6	14	5.0	-2.124	0.147	5	5	101.15	-1.8816
G4	CSEFQUZVEQTTHQ	C(C(CO)(C(CO)N)O)O	151.084457896	C5H13NO4	5	13	4.0	-2.9549	0.61	5	5	106.94	-5.3175
G4	RWPSRDNFLWMOEK	C(C(C)(C(CO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.2405	-0.112	4	3	83.55	-8.1835
G4	BTCSQDOXIYWEHY	C(C)(C(C(CO)N)O)=O	133.073893212	C5H11NO3	5	11	3.0	-2.0807	-0.217	4	3	83.55	-2.2491
G4	FKBYPCLLOLRNIQ	C(C(CCO)(C(CO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-8.4142
G4	GKWKFYXNDYBMFO	C(C(C(CO)N)O)(CCO)=O	163.084457896	C6H13NO4	6	13	4.0	-2.553	0.02	5	4	103.78	-4.1412
G4	HDUBCOFEGRBLNY	C(C(CC(C(CO)N)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7341	-0.144	5	4	103.78	-6.0108
G4	CBRMBKFBZXCWBK	C(C(C(CO)C(CN)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8751	0.074	5	4	103.78	-3.0725
G4	FTNGCGHXRSCVMZ	C(C(C(C)(C(CO)N)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.8079	0.017	5	4	103.78	-5.7126
G4	MUVQIIBPDFTEKM	CC(C(CO)N)O	105.078978592	C4H11NO2	4	11	2.0	-1.4821	-0.295	3	3	66.48	-7.2101
G4	AZWLGPJBVAQRHW	C(CC(CN)O)O	105.078978592	C4H11NO2	4	11	2.0	-1.387	-0.187	3	3	66.48	-2.3449
G4	IORVJCLZDRVNNF	C(C(C(CO)CO)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.9099	0.021	4	3	77.76	-4.6642
G4	ZKDSJDSEVDWBAC	C(C(C)(C(CO)O)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.8427	-0.036	4	3	77.76	-2.3139
G4	CNNVRENZMTTZIC	C(C(C(CO)O)(CCO)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.315	0.201	5	4	97.99	-5.1159
G4	KDSPLKNONIUZSZ	C(C(CC(C(CO)O)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.3363	-0.068	5	4	97.99	-3.6175
G4	FJQDLNJPVOJQQI	C(C(C(CO)C(CO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.4773	0.15	5	4	97.99	-3.231
G4	YAXKTBLXMTYWDQ	CC(C(CO)O)O	106.06299418	C4H10O3	4	10	3.0	-1.0843	-0.219	3	3	60.69	-1.7055
G4	ARXKVVRQIIOZGF	C(C(CCO)O)O	106.06299418	C4H10O3	4	10	3.0	-0.9892	-0.111	3	3	60.69	-6.9302
G4	DZAIOXUZHHTJKN	C(CC(CO)O)(O)=O	120.042258736	C4H8O4	4	8	4.0	-1.3388	-0.093	4	3	77.76	-3.8855
G4	ZNMQQXNKJUGLHZ	C(C(C(CO)(CO)N)O)=O	149.068807832	C5H11NO4	5	11	4.0	-3.1672	0.395	5	4	103.78	-5.4139
G4	AIYAYMDNLRSLHL	C(C(CO)(C(CCO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-4.9532
G4	ZFTBIRXGKMUPTC	C(C(C)(C(CO)(CO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7866	0.286	5	4	103.78	-7.5885
G4	JQLTWXSDQFOJDK	C(C(CO)(C(C)(CO)O)N)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7866	0.286	5	4	103.78	-8.016
G4	QTCSORUPPBMYLY	C(C)(C(C(CO)(CO)N)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	-1.9932
G4	AAZZFPIAQQLZTE	CC(C(CO)(CO)N)O	135.089543276	C5H13NO3	5	13	3.0	-2.0282	0.103	4	4	86.71	-6.6345
G4	RHCXWCFXNDUIJH	CC(C(CO)(C(CN)O)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5956	0.232	5	5	106.94	-0.6275
G4	RYLQWDPXUYHDMY	CC(C(CO)(C(CO)O)N)O	165.10010796	C6H15NO4	6	15	4.0	-2.5956	0.232	5	5	106.94	-4.1996
G4	VNMPQBPTNAGLJO	C(C(C(C)=O)(C(CCO)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-1.9869	-0.228	5	3	94.83	-2.5292
G4	HYGAFOIRGDZATC	C(C(CN)(C(CCO)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7128	0.125	5	4	103.78	-3.6901
G4	QCAMOOCSJLONRY	C(C(C(C)=O)(C(CO)(C)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0607	-0.067	5	3	94.83	-3.9379
G4	DMALJGRNDOXCPP	C(C(C)(C(C(C)=O)(CO)O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0607	-0.067	5	3	94.83	-1.7829
G4	ZSUCDRRCGGWVLQ	C(C(CN)(C(CO)(C)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7866	0.286	5	4	103.78	-4.3509
G4	LNAXNOQICMMHNN	C(C(C)(C(CO)(CN)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.7866	0.286	5	4	103.78	-2.3509
G4	VGFWQNYTGUGVTP	C(C)(C(CO)(C(C)O)O)=O	148.073558864	C6H12O4	6	12	4.0	-1.3023	-0.25	4	3	77.76	-0.25269
G4	YXSJCDSYHFOMNG	CC(C(CO)(CN)O)O	135.089543276	C5H13NO3	5	13	3.0	-2.0282	0.103	4	4	86.71	-0.96218
G4	AYHXZUVIMCMJPS	CC(C(CO)(C(CO)N)O)O	165.10010796	C6H15NO4	6	15	4.0	-2.5956	0.232	5	5	106.94	-4.0135
G4	RGYUIUFEMVSCOY	C(C(CO)(C(CCO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.315	0.201	5	4	97.99	-3.9149
G4	LAXHOGPZYNYOLU	C(C(C)(C(CO)(CO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.3888	0.362	5	4	97.99	-3.8559
G4	DWUQTAJMGQSMRJ	C(C(CO)(C(CO)(C)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.3888	0.362	5	4	97.99	-4.4059
G4	IIRXMBLCRXWDDC	CC(C(CO)(CO)O)O	136.073558864	C5H12O4	5	12	4.0	-1.6304	0.179	4	4	80.92	-2.4847
G4	QUCXUCNRGJACGU	CC(C(CO)(C(CO)O)O)O	166.084123548	C6H14O5	6	14	5.0	-2.1978	0.308	5	5	101.15	-0.72452
G4	RCROJAUVTJIVBJ	C(C)(C(CO)(C(CN)O)O)=O	163.084457896	C6H13NO4	6	13	4.0	-2.6268	0.181	5	4	103.78	1.144
G4	LENZDBCJOHFCAS	C(C(CO)(CO)N)O	121.073893212	C4H11NO3	4	11	3.0	-2.3875	0.481	4	4	86.71	-6.3536
G4	CZLBVYVJOLNEHV	C(C(CO)(C(CO)O)N)O	151.084457896	C5H13NO4	5	13	4.0	-2.9549	0.61	5	5	106.94	-3.2639
G4	UBXSGWANZATOLV	C(C)(C(CO)(CO)O)=O	134.0579088	C5H10O4	5	10	4.0	-1.6616	0.128	4	3	77.76	-0.83102
G4	PMOJLRZULAMBAW	C(C)(C(CO)(C(CO)O)O)=O	164.068473484	C6H12O5	6	12	5.0	-2.229	0.257	5	4	97.99	1.0419
G4	IKUARJIVEGHSOP	C(C(C(CCO)O)N)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.0308	-0.04	5	4	103.78	-6.7755
G4	ZZAYGXUFOOUVHT	C(C(C(C)(CO)O)N)(O)=O	149.068807832	C5H11NO4	5	11	4.0	-4.1046	0.121	5	4	103.78	-13.931
G4	GRGAUJXNCXYCOF	C(C(C(CCO)O)(CC=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0729	-0.284	5	3	94.83	-4.8289
G4	GILJUURRHRTSMO	C(C(C(CC=O)O)(CCO)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.0729	-0.284	5	3	94.83	-4.8289
G4	VECIWFWVMKZNGW	C(C(C(CO)(C)O)(CC=O)O)=O	176.068473484	C7H12O5	7	12	5.0	-2.1467	-0.123	5	3	94.83	-5.1065
